age,duration_latest,count_call_current,days_last_campaign,count_call_previous,evr_quarterly,cpi_monthly,cci_monthly,type_employment,highest_educ,month_last_contacted,Response,civil_status_Cat_1_m***d,civil_status_Cat_2_s***e,civil_status_Cat_3_u***n,home_loan_Cat_1_u***n,home_loan_Cat_2_y***s,personal_loan_Cat_1_u***n,personal_loan_Cat_2_y***s,contact_medium_Cat_1_t***e,dow_last_contacted_Cat_1_m***n,dow_last_contacted_Cat_2_t***u,dow_last_contacted_Cat_3_t***e,dow_last_contacted_Cat_4_w***d,credit_facility_Cat_1_u***n,credit_facility_Cat_2_y***s,previous_campaign_Cat_1_n***t,previous_campaign_Cat_2_s***s
40,8.54576274204724,0.0,0,0,-1.8,92.893,-46.2,0.3177441540577717,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,9.28641279155465,0.778381109247145,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,3.3145639621321403,1.1520477307778378,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.08252674477840041,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33,10.441672147355511,0.0,0,0,1.4,93.918,-42.7,0.11289674568099639,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,6.432131619958792,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,7.782774461778712,0.0,0,0,-0.1,93.2,-42.0,0.08280254777070063,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42,8.730488245142467,0.0,0,0,1.1,93.994,-36.4,0.10654827968923418,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,7.3774845028941565,0.0,0,0,1.4,93.918,-42.7,0.10238907849829351,0.10416076988395132,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,5.703090776354412,0.0,0,1,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35,5.508401424322756,0.9861469659570709,0,0,-2.9,92.201,-31.4,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,3.3145639621321403,1.1238078248658743,0,0,-1.8,92.893,-46.2,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,7.194224023358023,1.0447286486013656,0,0,1.4,93.918,-42.7,0.06961058793586154,0.1093011688634668,0.09012244897959183,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59,8.489323078983649,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,7.367118787909262,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,9.001341015497102,0.778381109247145,0,0,-0.1,93.2,-42.0,0.10205761316872428,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,8.269944663624676,0.0,0,1,-1.8,93.075,-47.1,0.06961058793586154,0.10416076988395132,0.20618556701030927,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,6.349925609882444,0.90402589939525,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,8.86971463006573,0.5548258291803478,0,0,1.4,93.444,-36.1,0.11289674568099639,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,8.255963002149233,0.0,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,7.900359550277817,0.0,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,7.816997968308574,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,8.684171717578309,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43,8.111302812829095,0.0,0,0,1.4,93.444,-36.1,0.11289674568099639,0.13615205585725368,0.10668207202002696,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,7.125677365191381,0.0,0,0,1.1,93.994,-36.4,0.06961058793586154,0.08252674477840041,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28,10.117757907509493,0.778381109247145,0,0,1.4,94.465,-41.8,0.07694601849090367,0.1093011688634668,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,8.98591806893341,0.0,0,0,1.4,94.465,-41.8,0.06961058793586154,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
39,5.679792026497926,0.5548258291803478,0,1,-1.8,93.075,-47.1,0.12959621024137152,0.13615205585725368,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,8.09632576793529,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10754749869269653,0.14285714285714285,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
33,13.301850118958136,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.13615205585725368,0.09012244897959183,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,8.476595488128423,0.90402589939525,0,0,1.4,93.918,-42.7,0.10754749869269653,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,8.262964341063773,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.13615205585725368,0.20618556701030927,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53,5.608180626412626,0.0,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,6.316099311911371,0.0,0,1,-3.4,92.379,-29.8,0.2544338335607094,0.11116071428571428,0.45397489539748953,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,7.565712461313149,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10238907849829351,0.08252674477840041,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,9.858822488190178,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,8.276904104568777,0.5548258291803478,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,6.211125145740596,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,7.537035029938079,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44,7.249738653508167,0.0,1,1,-3.4,92.379,-29.8,0.10754749869269653,0.11116071428571428,0.45397489539748953,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,5.2629708045758115,0.0,0,0,1.4,93.918,-42.7,0.10205761316872428,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41,8.297658465371956,0.0,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,8.624981842227783,0.5548258291803478,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,7.8254734900022855,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,7.367118787909262,0.0,0,0,1.4,94.465,-41.8,0.06961058793586154,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8.814988210220156,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.11116071428571428,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,6.464117410196854,0.0,0,0,-3.4,92.431,-26.9,0.3177441540577717,0.1093011688634668,0.42454394693200664,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,7.171615076655679,0.5548258291803478,0,0,1.4,93.918,-42.7,0.10754749869269653,0.08252674477840041,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,6.193090928895059,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,7.8921598582531,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,6.333082254573441,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,7.303874848337398,0.0,0,0,1.4,94.465,-41.8,0.12959621024137152,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,9.674290767216139,0.90402589939525,0,0,1.4,93.918,-42.7,0.11289674568099639,0.11116071428571428,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
41,7.808490564386748,0.5548258291803478,1,2,-1.7,94.027,-38.3,0.12959621024137152,0.1093011688634668,0.10668207202002696,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28,7.438674134802577,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.3177441540577717,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
36,11.836683982573774,0.778381109247145,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,4.0796936209353305,0.5548258291803478,0,0,1.4,93.918,-42.7,0.10205761316872428,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,6.316099311911371,0.0,0,1,-0.1,93.2,-42.0,0.10754749869269653,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,6.399642190172347,0.9861469659570709,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42,7.842329903461003,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,4.84045411147032,0.9861469659570709,0,0,1.1,93.994,-36.4,0.06961058793586154,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45,6.349925609882444,0.778381109247145,0,0,1.4,93.444,-36.1,0.12959621024137152,0.07805255023183925,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,6.866971393462289,0.5548258291803478,0,0,-2.9,92.469,-33.6,0.1430274135876043,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,10.030911801772346,0.778381109247145,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,8.764646368131155,0.778381109247145,0,0,-1.8,92.893,-46.2,0.10754749869269653,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,8.718993005106864,0.9861469659570709,0,0,1.1,93.994,-36.4,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,7.883930470783177,0.778381109247145,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.10416076988395132,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,6.316099311911371,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,7.387801578382946,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.1093011688634668,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,7.40829174951158,0.0,0,0,-1.1,94.767,-50.8,0.11289674568099639,0.13615205585725368,0.1022400919012062,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,9.34502059615773,0.778381109247145,0,0,1.4,94.465,-41.8,0.08280254777070063,0.13615205585725368,0.10486891385767791,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,6.00330346246553,0.90402589939525,0,1,-1.8,92.893,-46.2,0.07694601849090367,0.14285714285714285,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,6.905899968926502,0.0,0,0,-0.1,93.2,-42.0,0.10754749869269653,0.14285714285714285,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,9.598957032517218,1.0447286486013656,0,0,1.4,93.918,-42.7,0.12959621024137152,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49,12.535488838401715,0.778381109247145,0,0,1.4,93.444,-36.1,0.06961058793586154,0.07805255023183925,0.10668207202002696,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
58,9.47521339916276,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,6.432131619958792,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.11116071428571428,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,7.980772236350328,0.5548258291803478,0,0,1.4,94.465,-41.8,0.12959621024137152,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
44,3.839881890054515,0.90402589939525,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,5.815609473933736,0.0,0,0,1.1,93.994,-36.4,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,8.489323078983649,0.778381109247145,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.13615205585725368,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,8.980755251040291,0.0,0,0,-0.1,93.2,-42.0,0.07694601849090367,0.1093011688634668,0.1022400919012062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,10.72749632210863,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,6.00330346246553,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,6.399642190172347,0.90402589939525,0,0,1.1,93.994,-36.4,0.2544338335607094,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,5.173587026069201,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,7.125677365191381,1.0889861982510358,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.14285714285714285,0.06405997103671522,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,7.988659801265724,0.0,0,0,-2.9,92.201,-31.4,0.3177441540577717,0.1093011688634668,0.10668207202002696,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,7.833917384435121,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.11116071428571428,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,6.5572133593805715,0.90402589939525,0,0,1.4,93.918,-42.7,0.10205761316872428,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,9.525446092731968,0.778381109247145,0,0,1.4,94.465,-41.8,0.06961058793586154,0.07805255023183925,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,7.9965202465469885,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,9.322642979334653,0.0,0,0,1.4,93.918,-42.7,0.07694601849090367,0.1093011688634668,0.09012244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,6.631732524668062,0.778381109247145,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,8.148325081847586,0.5548258291803478,1,2,-1.7,94.055,-39.8,0.07694601849090367,0.1093011688634668,0.10486891385767791,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,9.53372110452613,0.5548258291803478,1,5,-1.8,93.876,-40.0,0.3177441540577717,0.14285714285714285,0.06405997103671522,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34,10.453254465457416,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.10754749869269653,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,9.202897647071566,0.778381109247145,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,6.8406173293527885,0.5548258291803478,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,7.271554418683069,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,11.905552017657389,0.5548258291803478,0,0,-1.8,93.075,-47.1,0.10205761316872428,0.13615205585725368,0.20618556701030927,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,7.932865897820076,0.0,0,1,-0.1,93.2,-42.0,0.06961058793586154,0.08252674477840041,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,7.418465796066891,0.5548258291803478,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,6.994062829395796,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,7.748023938915658,0.0,0,0,-0.1,93.2,-42.0,0.10754749869269653,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4.290209552515721,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,6.281704583508327,0.5548258291803478,0,1,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3.9639883513157756,0.0,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
